Id;URL;Image;Title;Date;Video Views (Organic);Video Views (Paid);Reach (Organic);Reach (Paid);Likes (Organic);Saved (Organic);Comments (Organic);Interactions (Organic);Interactions (Paid);Engagement;Post clicks (Paid);Spend
"3036939087366880290_1417037267";"https://www.instagram.com/reel/ColYAJzAHwi/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/331782003_1243526643241275_2036973034246864634_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=bNl_hs7XTdoAX8kL9IU&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBnPdSnt9V0RIP9Q9AOnj6ypuL-TDJRa1-4uBlmXgnCzQ&oe=64DCD5E9";"Harina, albahaca, glitter y plumas. 

@lalioficial llegó a la Fiesta Nacional de La Chaya y el pop se llevó todas las miradas de la primera noche del carnaval riojano.

Viví #FestivalPaís en www.tvpublica.com.ar";2023-02-12 21:26;8546;;8138;;123;2;2;127;;"15.61";;
"3036810240386496219_1417037267";"https://www.instagram.com/reel/Cok6tLsgXbb/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/330052736_5831452286930972_6394945800861873995_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=WYL83d8KQDkAX-qymrz&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCke4BSYoDGwjuGguq-Xwdv6Ef4N0SeUVVjDfBN6OnYWA&oe=64DE0C27";"Madrid se movilizó en defensa de la salud pública. Décima semana de protesta. El personal de la salud reclama aumento del presupuesto y denuncia que el gobierno de Isabel Díaz Ayuso (Partido Popular) está desmantelando el sistema estatal de sanidad.

Testimonios de médicos/as del personal de salud y el diputado de Más País @ierrejon";2023-02-12 17:07;23162;;22436;;459;14;12;485;;"21.62";;
"3035410371923014835_1417037267";"https://www.instagram.com/reel/Cof8aamAfSz/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/331568986_507404734892752_6367223909497899692_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=4mHTU586mw4AX8piVmv&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCFLylzEjPW6KDPCADjk7kjU-3fWJMYNrVyINE0ku_zGQ&oe=64DC79CD";"¡Se vuelve a encender el stream de Televisión Pública! Tania y Mariano indagan sobre el escándalo del momento: el Fede Bal Gate, una ruptura amorosa que tiene todos los condimentos: legos rotos, chats prohibidos y lavarropas que detectan infidelidades.

⚡️Los jueves a las 20:00 @taniawed y @marianoanga hacen #HolaPaís. En vivo, en Twitch y en YouTube.";2023-02-10 18:46;19734;;18733;;229;10;13;252;;"13.45";;
"3035316495128253231_1417037267";"https://www.instagram.com/reel/CofnEVBANMv/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/329767988_867187901023676_6728067062134099063_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=KW1_KRIW00cAX_qgp4X&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCXmh32t4VDBbtVcv5-eAJwYKGlqvGk2IO8tmxeQIZPRw&oe=64DD2625";"🎶 “Ey paisano, ¿Que pasó?” canta @ralyoficial en el escenario Atahualpa Yupanqui del Festival Nacional de Folklore de Cosquín. Reviví su show con #FestivalPaís en tvpublica.com.ar";2023-02-10 15:40;25094;;25292;;852;24;15;891;;"35.23";;
"3035227118016425634_1417037267";"https://www.instagram.com/reel/CofSvuGAG6i/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/329639486_1464900874036025_8156515763611693865_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=IDWQ8aX3Ru8AX_uwJKe&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfB4ODCr-JPnrVUfzSFfNmOgtDNBlHAe6bu3cHuyOq32vg&oe=64DDDB77";"El calendario electoral 2023 tiene fecha de estreno este domingo. La Pampa celebra las PASO. 

Aún quedan provincias que no han definido sus fechas de elecciones. Se espera que las primarias nacionales sean el 13 de agosto y las presidenciales el 22 de octubre.";2023-02-10 12:42;7566;;7499;;58;0;3;61;;"8.13";;
"3034541654901139137_1417037267";"https://www.instagram.com/reel/Coc2460gibB/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/329765664_186056007369478_5184123878467874119_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=EiaCmVISWgQAX9mVLcj&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBC_pP5e5n1wwTUFzXTXYk1_XuHG4PSZ5aL92rIQB1WOg&oe=64DC879D";"❤️‍🩹 Mentiroso, corazón mentiroso ❤️‍🩹
🙋‍♀️ ¡Levante la mano quien sabe de memoria esta canción!

@kariprinceoficial se presentó en el @festivaldelasalamanca y puso a bailar a todo el público presente pero también a quienes disfrutan de #FestivalPaís en toda la Argentina. Reviví su show en tvpublica.com.ar";2023-02-09 14:00;6004;;5948;;123;2;1;126;;"21.18";;
"3034459763145655184_1417037267";"https://www.instagram.com/reel/CockRPLg0OQ/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/329795566_1307993196478473_4619441779370477717_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=YTkwho9N7WYAX9gOPaB&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBOdjSYhueeybZnqbtmyA0NilETR7NAme5EHLQ_E57blA&oe=64DD4E9E";"En #Ag3 buscamos abrir el mundo del #Ajedrez a todos y todas, por eso te enseñamos algunas claves para mejorar tu juego. 

Todos los lunes 20.00 #Ag3 en las plataformas digitales.";2023-02-09 12:08;9182;;9151;;122;15;3;140;;"15.3";;
"3034017698586723096_1417037267";"https://www.instagram.com/reel/Coa_wWegoMY/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/339969581_1240011289948607_1137823035388726588_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=Z_TnRbr8Tj8AX8QBasx&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCvKYsVyzHAbPVf1-0Uh4SJDIphJgcV36eJ6-3hu1pFvA&oe=64DCECB5";"¡Ciao Italia! Los cannoli son un dulce de masa frita típico de la región de Sicilia. 

Aprendé el paso a paso de la receta junto a Monica Jakubavicius de @cafevespress y disfrutalos en tu casa. Seguí #CocinerosArgentinos a las 13:30 hs en tvpublica.com.ar";2023-02-08 20:46;22790;;23174;;276;100;12;388;;"16.74";;
"3033136487563769014_1417037267";"https://www.instagram.com/reel/CoX3ZCwg7S2/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/329249798_727910195513926_681742887954863805_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=c-N9qsirRtoAX9QTWOq&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfD8UX2oLVpzf2bxH_-Z4PjkdTrwZv6ARjRGAjXwM17QLQ&oe=64DDD1BA";"Millie Stegman en nuestro cora forever

⚡️Los jueves a las 20:00 @taniawed y @marianoanga hacen #HolaPaís. En vivo, en Twitch y en YouTube.";2023-02-07 15:28;9901;;9888;;72;3;1;76;;"7.69";;
"3033045313251397053_1417037267";"https://www.instagram.com/reel/CoXiqSEA029/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/331113099_4731775286947024_2119765009238031420_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=hhHvmjxeKCAAX8mxNO3&_nc_oc=AQlu_-UA1oknSK2nmIiSmbDJgLmzeZvBvxctkdvNnkcVnBJX5FbSXpShmbHvwYuEbFc&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDpOveHuA0c_dlnNkkaQYFbGbQP8eyZVwKc-OhGzp_thA&oe=64DCA1B1";"El festival de Cosquín es un lugar de encuentro para jóvenes voces del folklore que por primera vez pueden subir a un gran escenario y mostrar su talento a todo el país.

A orillitas del Río Cosquín, Priscila Colom, Ivana cestari y Aixa Figueroa cantaron sus canciones durante su paso por el Festival de Folklore de Cosquín.

#FestivalPaís @aquicosquinok";2023-02-07 12:27;9803;;9205;;246;8;13;267;;"29.01";;
"3032969231764419501_1417037267";"https://www.instagram.com/reel/CoXRXJqAfOt/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/329356654_876475030272031_32827402498560205_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=n7ixZRUinNEAX97zDEK&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfC-NHAV1VtKV2hxYR9aOqRHG57x8w6vdRDvBpjYKeuMuQ&oe=64DDA072";"El Festival Nacional de Folklore nos dejó grandes momentos. Uno de ellos fue cuando @maggiadrian, bajo la sexta luna coscoína, interpretó “Guardianes del Mar”. 

#FestivalPaís";2023-02-07 09:56;10674;;10655;;146;9;1;156;;"14.64";;
"3032408078567060946_1417037267";"https://www.instagram.com/reel/CoVRxTBA7XS/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/329417456_708307007611801_1571168184825686958_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=LIEUtwb188QAX9ph92R&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfAqT0iM-l73m2DGw-N9AnsgkvqKQovSctCpqjc8D3VQWQ&oe=64DC598B";"Condenaron a cinco de los rugbiers a perpetua y a los otros tres a 15 años de prisión. Otros dos rugbiers serán investigados por falso testimonio. Aquí el resumen de uno de los veredictos más esperados de los últimos años.";2023-02-06 15:21;27847;;27389;;578;19;21;618;;"22.56";;
"3032294398307264091_1417037267";"https://www.instagram.com/reel/CoU37CBguZb/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/329244801_132967596345227_7778252640685657379_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=JzLKi5oOtkoAX_NOiL2&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfAbg7n8IFtdidF13TKekelTif-HXr1H_5FlhCudvZny-g&oe=64DCF125";"Es lunes y nuestro consejo para empezar la semana es el siguiente...

#Ag3 Lunes 20.00 por nuestros canales digitales.";2023-02-06 11:36;6621;;6426;;38;0;0;38;;"5.91";;
"3031086865978653154_1417037267";"https://www.instagram.com/reel/CoQlXH6Anni/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/328765393_2078948905628538_3535457128914034836_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=_0GhnkicqpAAX_NjRQj&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBNPZuEL25HwOZvNUd9vcH1iMquoY6duVWOObPDRzNyTw&oe=64DD1F3F";"Por primera vez en su carrera, @seleveraypampasdebariloche se presentaron en el @festivaljesusmariaoficial y vos lo pudiste ver con #FestivalPaís

🔴 Volvé a ver esta fiesta en tvpublica.com.ar";2023-02-04 19:41;20504;;19927;;154;7;3;164;;"8.23";;
"3030840121088975913_1417037267";"https://www.instagram.com/reel/CoPtQg0gqQp/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/328842822_5862334763813732_5708291902196634463_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=AHeKk0yOjNgAX8OkpJp&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfC8syJRnOJjH44iacG3NZmaZRQ6T4ydqLPDTLHhjQ6zcw&oe=64DC7361";"El crimen de Lucio Dupuy puso el foco sobre los niños, niñas y adolescentes que sufren violencia. De acuerdo a UNICEF, el 59% de las infancias en Argentina sufren prácticas violentas de crianza. Un problema que requiere debates profundos y acciones concretas por parte del Estado.";2023-02-04 11:26;17408;;17529;;351;14;17;382;;"21.79";;
"3030365344481944840_1417037267";"https://www.instagram.com/reel/CoOBTmpgCUI/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/328505883_725313742530746_1247373364511158139_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=IJ6AtGs8M2UAX_1HJaw&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfAWyCTkJz_kb3ypnwCKLgefABWhIoPLX4ZXwdRV7YQsiA&oe=64DD8F83";"💔 El día que Tania dejó de amar

Hay heridas que perduran en el tiempo. Tania abre su corazón y recuerda aquella situación que la llevó a dejar de demostrar sus sentimientos... ¿A ustedes les pasó algo así?

⚡️Los jueves a las 20:00 @taniawed y @marianoanga hacen #HolaPaís. En vivo, en Twitch y en YouTube.";2023-02-03 19:42;35477;;34497;;681;34;23;738;;"21.39";;
"3030278419133827341_1417037267";"https://www.instagram.com/reel/CoNtirHAQkN/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/329084070_1147663039282001_8863444394313630216_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=7aL2iT82b-MAX8374W_&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDI63B_Zt_6M7B5fV_K8MkJ-ljJCcQW7lKL08UQVReogw&oe=64DDE41B";"En un hecho histórico, “el campo que alimenta” expone sus reclamos ante @sergiomassaok y la Mesa de Enlace. El ministro de Economía comprometió ayuda para los sectores rurales afectados por la sequía. Además de las entidades ruralistas tradicionales, fueron escuchados los reclamos de la agricultura familiar, a través de la Mesa Agroalimentaria Argentina (MAA), que busca dar voz a pequeños productores y cooperativas que hasta el momento no eran tenidas en cuenta.";2023-02-03 16:49;5372;;5489;;43;1;1;45;;"8.2";;
"3030240483482924918_1417037267";"https://www.instagram.com/reel/CoNk6oyAfd2/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/327765125_6211173295573813_1355446751940476087_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=nhR26XmgLpkAX-Oqni8&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfA4QF-SR8-S-qUf0xOJR-k0lM1tF8EM6JSh_RXX8YOQzg&oe=64DC9026";"🫶 La Plaza Próspero Molina se iluminó al escuchar a @maggie.cullen reversionar “Canto Versos” de @jorgefandermole

✨ En tvpublica.com.ar podés volver a ver su show completo ¡No te lo pierdas! 

#FestivalPaís";2023-02-03 15:36;52732;;52180;;2430;116;123;2669;;"51.15";;
"3030199226538902748_1417037267";"https://www.instagram.com/reel/CoNbiRQg8Tc/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/328565003_511389554462600_1086521967307155503_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=GK5-PLNxufgAX_S8-Vt&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBY6lH13BMK4-gzWQW1I0KHc9ausWSUPceYMyDJ_i21tg&oe=64DD14F4";"Caso Báez Sosa ¿Cómo se llega al veredicto?

El próximo 6 de febrero habrá veredicto por el asesinato de Fernando Báez Sosa. La querella pidió perpetua mientras que la defensa la absolución. A 3 años del crimen de Fernando es el tiempo de la justicia.";2023-02-03 14:12;21205;;20983;;574;13;26;613;;"29.21";;
"3030118612041158986_1417037267";"https://www.instagram.com/reel/CoNJNLKA1FK/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/328554475_574354247898753_3595623634356465866_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=80WuuEDKuc4AX9znSOw&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfDcxtH_LgPJKd7FDrCSbG0u3z9yD6rTalX6FKjnlB0zlQ&oe=64DD9C1B";"✨ @destinosanjavier fue galardonado con el Premio Consagración en la 63° edición del Festival Nacional de Folklore de Cosquín, De músico a músico, Franco, Paolo y Bruno le dejan un mensaje a las nuevas generaciones.

🔴 Volvé a ver esta Cosquín 2023 en tvpublica.com.ar";2023-02-03 11:50;24002;;23762;;806;13;15;834;;"35.1";;
"3029636310399970258_1417037267";"https://www.instagram.com/reel/CoLbiwwA-vS/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/329048877_710083867427738_6164711103768135065_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=0MHHZGVT1bYAX-zG3q8&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfCpyx0JomG2MjLbkJbBpQTqveUSPgdNad6J5nbrQXE9bQ&oe=64DC9A5E";"¡Hola @alanPichot te estamos llamando queremos jugar! En #Ag3 seguimos la carrera y los torneos de nuestros mejores representantes, por eso, interrumpimos sus vacaciones para hacerle algunas preguntas ¿ Nos atenderá? 

Todos los lunes, 20.00 la comunidad del #Ajedrez argentino se une en nuestras plataformas digitales.";2023-02-02 19:39;5664;;5647;;44;2;3;49;;"8.68";;
"3029365685584179168_1417037267";"https://www.instagram.com/reel/CoKeApwAK_g/";"https://scontent-lcy1-1.cdninstagram.com/v/t51.36329-15/327612838_146476621254653_8552931394751940502_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=O_DoIhh9sTUAX_2mkZG&_nc_ht=scontent-lcy1-1.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfBrPn_XsuUB9n9ArtxvrQBp-gs5DdiNzewiHn9KajLjUQ&oe=64DD5802";"Este 2 de febrero se conmemora el Día Mundial de los Humedales. El 35% de los humedales del mundo desapareció en los últimos 50 años. En Argentina hay 23, que ocupan algo más de 5 millones y medio de hectáreas.";2023-02-02 10:36;15805;;15263;;286;18;5;309;;"20.25";;
"3028658611552256337_1417037267";"https://www.instagram.com/reel/CoH9PXvgAFR/";"https://scontent-lcy1-2.cdninstagram.com/v/t51.36329-15/328692196_1304206296791965_3387168735167532654_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=c4dd86&_nc_ohc=sJeyBGBE0dgAX8KfBdx&_nc_ht=scontent-lcy1-2.cdninstagram.com&edm=AM6HXa8EAAAA&oh=00_AfB3NxmumxOb6Xm5Qhd3eXeakvfo4z03EklUTLXwsd43ow&oe=64DD0BD0";"La obra de María Elena Walsh cambió el modo de pensar las infancias y de producir Literatura. Fue una poeta, escritora, cantautora, dramaturga, luchadora por los derechos de la mujer y activista a favor del aborto. A 93 años de su nacimiento, la recordamos con una entrevista.

#MariaElenaWalsh";2023-02-01 11:11;50360;;47785;;1523;156;26;1705;;"35.68";;
